,id,listing_url,last_scraped,host_id,host_since,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial
9059,49643517,https://www.airbnb.com/rooms/49643517,2021-12-17,96122546,2016-09-21,278,Centro Storico,43.775314,11.253099,Entire home/apt,4,1.0,68.0,2.0,19,49,79,267,3,3,0,,t,92,0.93,28.5,1938.0,7.808219178082192,0,1,1,0,0,0,1,1,339.2080800610834,1,0,0,0,0,0,0,1,1,1
9060,49645447,https://www.airbnb.com/rooms/49645447,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.775169,11.25068,Entire home/apt,4,2.0,203.0,1.1,25,25,25,25,3,3,0,,t,72,0.71,37.5,7612.5,10.273972602739724,0,1,1,0,0,0,1,1,486.1041384030887,1,0,0,0,0,0,0,1,1,1
9061,49646950,https://www.airbnb.com/rooms/49646950,2021-12-17,139567818,2017-07-10,2,Centro Storico,43.76575,11.25207,Private room,2,1.0,129.0,1.0,28,58,88,363,2,2,0,,t,6,0.29,28.0,3612.0,7.671232876712329,0,0,0,0,1,0,1,1,875.8030444831926,1,0,0,0,0,0,0,0,0,1
9062,49647439,https://www.airbnb.com/rooms/49647439,2021-12-17,139567818,2017-07-10,2,Centro Storico,43.76763,11.24976,Private room,2,1.0,121.0,1.0,28,58,88,363,2,2,0,,t,6,0.3,28.0,3388.0,7.671232876712329,0,0,0,0,1,0,1,1,788.5368066110652,1,0,0,0,0,0,0,0,0,1
9063,49647473,https://www.airbnb.com/rooms/49647473,2021-12-17,399075379,2021-04-28,1,Centro Storico,43.77124,11.24997,Private room,2,1.0,150.0,1.0,16,46,76,351,0,0,0,,f,5,,0.0,0.0,0.0,0,0,0,1,0,0,1,0,527.6450505840868,1,0,0,0,0,0,0,0,0,1
9064,49647800,https://www.airbnb.com/rooms/49647800,2021-12-17,225249796,2018-11-11,1,Centro Storico,43.770782,11.25216,Entire home/apt,4,1.0,240.0,3.0,15,43,56,259,7,7,1,,t,1,1.5,52.5,12600.0,14.383561643835616,0,1,0,1,0,0,1,1,402.388385961411,1,0,0,0,0,0,0,1,0,1
9065,49648595,https://www.airbnb.com/rooms/49648595,2021-12-17,390201024,2021-02-26,9,Centro Storico,43.76914,11.26279,Entire home/apt,3,1.0,50.0,1.0,0,0,0,78,7,7,0,,t,9,0.98,11.2,560.0,3.068493150684932,0,1,1,0,0,0,1,1,701.7531640134478,1,0,0,0,0,0,0,1,1,1
9066,49652237,https://www.airbnb.com/rooms/49652237,2021-12-17,139567818,2017-07-10,2,Centro Storico,43.7677,11.25208,Private room,1,1.0,134.0,1.0,30,60,90,365,3,3,0,,t,6,0.74,45.0,6030.0,12.32876712328767,0,0,0,0,1,0,1,1,677.9329842576615,1,0,0,0,0,0,0,0,0,1
9067,49653144,https://www.airbnb.com/rooms/49653144,2021-12-17,139567818,2017-07-10,2,Centro Storico,43.7675,11.25184,Private room,3,1.0,168.0,1.0,26,56,86,361,0,0,0,,t,6,,0.0,0.0,0.0,0,0,0,0,1,0,1,1,706.6282496504019,1,0,0,0,0,0,0,0,0,1
9068,49663359,https://www.airbnb.com/rooms/49663359,2021-12-17,14918959,2014-04-30,3,Centro Storico,43.77059,11.25586,Entire home/apt,2,1.0,48.0,1.0,20,50,64,64,51,51,5,,t,4,7.57,510.0,24480.0,70.0,0,1,1,0,0,0,1,1,279.10824772971523,1,0,0,0,0,1,0,1,1,1
9069,49663581,https://www.airbnb.com/rooms/49663581,2021-12-17,67471159,2016-04-16,1,Centro Storico,43.77199,11.25959,Entire home/apt,2,2.0,112.0,4.0,29,59,89,364,0,0,0,,f,3,,0.0,0.0,0.0,0,1,0,1,0,0,1,0,314.2501416139718,1,0,0,0,0,0,0,1,0,1
9070,49663674,https://www.airbnb.com/rooms/49663674,2021-12-17,70978824,2016-05-08,3,Centro Storico,43.76187,11.24878,Entire home/apt,3,1.0,60.0,3.0,0,0,0,4,0,0,0,,f,2,,0.0,0.0,0.0,0,1,1,0,0,0,1,0,1376.523290771186,1,0,0,0,0,0,0,1,1,1
9071,49666862,https://www.airbnb.com/rooms/49666862,2021-12-17,31927500,2015-04-25,0,Centro Storico,43.7712,11.25457,Entire home/apt,6,3.0,95.0,1.1,0,1,17,104,8,8,0,048017LTN6197,t,1,1.76,12.8,1216.0,3.5068493150684934,0,1,0,0,0,0,1,1,240.4595990263922,1,0,0,0,0,0,0,1,0,1
9072,49695794,https://www.airbnb.com/rooms/49695794,2021-12-17,14310225,2014-04-15,0,Isolotto Legnaia,43.77382,11.22658,Entire home/apt,4,2.0,85.0,1.0,0,14,44,319,0,0,0,,t,1,,0.0,0.0,0.0,0,1,0,0,0,0,1,1,2369.9765186116583,0,0,1,0,0,0,0,1,0,1
9073,49696406,https://www.airbnb.com/rooms/49696406,2021-12-17,52149508,2015-12-24,3,Centro Storico,43.76963,11.25296,Entire home/apt,4,1.0,147.0,3.0,0,2,32,122,10,10,1,,f,1,1.8,16.0,2352.0,4.383561643835616,0,1,1,0,0,0,1,0,456.6751730070683,1,0,0,0,0,0,0,1,1,1
9074,49696716,https://www.airbnb.com/rooms/49696716,2021-12-17,78848289,2016-06-20,4,Centro Storico,43.7651,11.26277,Private room,2,1.0,70.0,1.0,25,55,85,85,2,2,0,,f,1,0.31,25.0,1750.0,6.849315068493151,0,0,1,0,0,0,1,0,1042.6919568984513,1,0,0,0,0,0,0,0,1,1
9075,49697802,https://www.airbnb.com/rooms/49697802,2021-12-17,400837625,2021-05-10,1,Centro Storico,43.77715,11.25187,Private room,2,1.0,68.0,1.0,20,45,73,338,6,6,2,,t,1,1.18,60.0,4080.0,16.43835616438356,0,0,0,1,0,0,1,1,559.5037635444698,1,0,0,0,0,0,0,0,0,1
9076,49702244,https://www.airbnb.com/rooms/49702244,2021-12-17,49812442,2015-11-24,33,Centro Storico,43.7745,11.26805,Private room,2,1.0,82.0,1.0,11,40,68,237,2,2,0,,t,8,0.29,11.0,902.0,3.0136986301369864,0,0,1,0,0,0,1,1,982.5401016528912,1,0,0,0,0,0,0,0,1,1
9077,49703766,https://www.airbnb.com/rooms/49703766,2021-12-17,49812442,2015-11-24,33,Centro Storico,43.775085,11.267185,Private room,2,1.0,82.0,1.0,9,35,59,213,0,0,0,,t,8,,0.0,0.0,0.0,0,0,1,0,0,0,1,1,927.1180074679668,1,0,0,0,0,0,0,0,1,1
9078,49704396,https://www.airbnb.com/rooms/49704396,2021-12-17,37381587,2015-07-03,0,Centro Storico,43.76782,11.24769,Entire home/apt,4,1.0,61.0,2.0,17,47,77,77,30,30,3,,f,2,4.64,255.0,15555.0,69.86301369863014,0,1,0,0,0,0,1,0,889.8438035897241,1,0,0,0,0,1,0,1,0,1
9079,49709288,https://www.airbnb.com/rooms/49709288,2021-12-17,63125914,2016-03-15,4,Centro Storico,43.77732,11.24391,Entire home/apt,4,1.0,38.0,1.0,7,37,65,311,31,31,5,,t,7,5.03,108.5,4123.0,29.726027397260275,0,1,1,0,0,0,1,1,1080.3921775729557,1,0,0,0,0,0,0,1,1,1
9080,49709432,https://www.airbnb.com/rooms/49709432,2021-12-17,63125914,2016-03-15,4,Centro Storico,43.77517,11.24343,Entire home/apt,8,3.0,39.0,1.0,11,41,71,342,22,22,1,,t,7,3.93,121.0,4719.0,33.15068493150685,0,1,1,0,0,0,1,1,1037.8142165269442,1,0,0,0,0,0,0,1,1,1
9081,49709468,https://www.airbnb.com/rooms/49709468,2021-12-17,63125914,2016-03-15,4,Centro Storico,43.77539,11.245,Entire home/apt,4,1.0,41.0,1.0,1,14,44,309,43,43,4,,t,7,6.32,68.8,2820.8,18.84931506849315,0,1,1,0,0,0,1,1,921.4321179771076,1,0,0,0,0,0,0,1,1,1
9082,49719600,https://www.airbnb.com/rooms/49719600,2021-12-17,375501282,2020-11-13,0,Centro Storico,43.77221,11.25412,Entire home/apt,6,3.0,7000.0,3.0,28,58,88,363,0,0,0,,f,1,,0.0,0.0,0.0,0,1,0,0,0,0,1,0,180.80086540925785,1,0,0,0,0,0,0,1,0,1
9083,49721383,https://www.airbnb.com/rooms/49721383,2021-12-17,226041959,2018-11-16,12,Centro Storico,43.77777,11.2397,Entire home/apt,4,,33.0,3.0,12,42,72,342,13,13,1,,t,9,1.96,78.0,2574.0,21.36986301369863,0,1,1,0,0,0,1,1,1411.139137648324,1,0,0,0,0,0,0,1,1,1
9084,49722556,https://www.airbnb.com/rooms/49722556,2021-12-17,27939337,2015-02-18,8,Centro Storico,43.76957,11.25309,Entire home/apt,6,2.0,150.0,1.3,0,0,0,0,8,8,0,,t,10,1.22,12.8,1920.0,3.5068493150684934,0,1,1,0,0,0,1,1,456.8621016700289,1,0,0,0,0,0,0,1,1,1
9085,49722583,https://www.airbnb.com/rooms/49722583,2021-12-17,65222778,2016-03-31,37,Centro Storico,43.76559,11.24495,Entire home/apt,6,3.0,264.0,3.0,0,0,0,107,0,0,0,,t,37,,0.0,0.0,0.0,0,1,1,0,0,0,1,1,1219.7662478298178,1,0,0,0,0,0,0,1,1,1
9086,49726212,https://www.airbnb.com/rooms/49726212,2021-12-17,12320380,2014-02-17,1,Isolotto Legnaia,43.76908,11.23556,Private room,16,8.0,59.0,1.0,9,39,69,69,2,2,0,,f,9,0.41,9.0,531.0,2.4657534246575343,0,0,0,1,0,0,1,0,1705.239725689689,0,0,1,0,0,0,0,0,0,1
9087,49745903,https://www.airbnb.com/rooms/49745903,2021-12-17,401194732,2021-05-12,1,Rifredi,43.80077,11.22444,Private room,1,1.0,30.0,3.0,0,0,0,0,0,0,0,,t,1,,0.0,0.0,0.0,0,0,0,1,0,0,1,1,3988.11519575147,0,0,0,1,0,0,0,0,0,1
9088,49755521,https://www.airbnb.com/rooms/49755521,2021-12-17,44728024,2015-09-21,1,Rifredi,43.79039,11.24027,Entire home/apt,6,2.0,121.0,2.0,21,51,81,261,0,0,0,,t,1,,0.0,0.0,0.0,0,1,0,1,0,0,1,1,2300.8416011319496,0,0,0,1,0,0,0,1,0,1
9089,49764632,https://www.airbnb.com/rooms/49764632,2021-12-17,107265946,2016-12-14,1,Centro Storico,43.76951,11.26112,Entire home/apt,4,1.0,74.0,2.3,18,29,29,187,5,5,1,,t,2,0.88,45.0,3330.0,12.32876712328767,0,1,0,1,0,0,1,1,573.61677396859,1,0,0,0,0,0,0,1,0,1
9090,49765846,https://www.airbnb.com/rooms/49765846,2021-12-17,682892,2011-06-09,1,Centro Storico,43.76414,11.24629,Entire home/apt,2,1.0,50.0,90.0,0,0,0,169,0,0,0,,f,2,,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1265.82646067895,1,0,0,0,0,0,0,1,0,1
9091,49766035,https://www.airbnb.com/rooms/49766035,2021-12-17,175095371,2018-02-24,6,Centro Storico,43.767681,11.251884,Entire home/apt,6,2.0,114.0,1.1,14,14,14,14,3,3,0,,t,10,0.63,21.0,2394.0,5.753424657534247,0,1,1,0,0,0,1,1,687.2709243370563,1,0,0,0,0,0,0,1,1,1
9092,49767078,https://www.airbnb.com/rooms/49767078,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.772324,11.263442,Entire home/apt,5,3.0,225.0,1.1,14,14,14,14,11,11,2,,t,72,2.12,77.0,17325.0,21.095890410958905,0,1,1,0,0,0,1,1,605.3400729369407,1,0,0,0,0,1,0,1,1,1
9093,49782958,https://www.airbnb.com/rooms/49782958,2021-12-17,100323570,2016-10-19,1,Centro Storico,43.77216,11.26785,Entire home/apt,6,2.0,168.0,3.0,0,29,59,59,5,5,0,,t,1,0.9,8.0,1344.0,2.191780821917808,0,1,0,1,0,0,1,1,959.7650358164634,1,0,0,0,0,0,0,1,0,1
9094,49807015,https://www.airbnb.com/rooms/49807015,2021-12-17,401683037,2021-05-15,0,Centro Storico,43.764629,11.26008,Entire home/apt,3,1.0,80.0,2.0,27,57,87,362,3,3,0,,t,1,0.71,40.5,3240.0,11.095890410958903,0,1,0,0,0,0,1,1,996.876875178304,1,0,0,0,0,0,0,1,0,1
9095,49809148,https://www.airbnb.com/rooms/49809148,2021-12-17,249582654,2019-03-18,1,Centro Storico,43.7686,11.26617,Entire home/apt,4,1.0,62.0,2.0,15,45,75,344,28,28,1,,f,1,4.31,210.0,13020.0,57.53424657534247,0,1,0,1,0,0,1,0,959.409856981944,1,0,0,0,0,0,0,1,0,1
9096,49822353,https://www.airbnb.com/rooms/49822353,2021-12-17,401824611,2021-05-16,1,Centro Storico,43.775406,11.246059,Entire home/apt,6,2.0,100.0,2.0,0,0,0,170,4,4,0,048017LTN6341,t,1,0.88,6.4,640.0,1.7534246575342467,0,1,0,1,0,0,1,1,840.3575411083245,1,0,0,0,0,0,0,1,0,1
9097,49822566,https://www.airbnb.com/rooms/49822566,2021-12-17,12170534,2014-02-12,2,Centro Storico,43.77376,11.24012,Entire home/apt,2,1.0,45.0,5.0,0,29,59,59,4,4,0,,f,1,0.75,6.4,288.0,1.7534246575342467,0,1,0,0,1,0,1,0,1280.6124944062312,1,0,0,0,0,0,0,1,0,1
9098,49831932,https://www.airbnb.com/rooms/49831932,2021-12-17,5228552,2013-02-25,32,Centro Storico,43.75904,11.26411,Entire home/apt,2,1.0,250.0,2.0,0,14,44,319,0,0,0,,t,26,,0.0,0.0,0.0,0,1,1,0,0,0,1,1,1693.1703213031649,1,0,0,0,0,0,0,1,1,1
9099,49832998,https://www.airbnb.com/rooms/49832998,2021-12-17,15507676,2014-05-14,19,Centro Storico,43.76998,11.25665,Entire home/apt,5,2.0,98.0,2.0,20,50,64,64,11,11,0,,t,8,2.26,110.0,10780.0,30.136986301369863,0,1,1,0,0,0,1,1,350.58435290939246,1,0,0,0,0,0,0,1,1,1
9100,49833397,https://www.airbnb.com/rooms/49833397,2021-12-17,392224817,2021-03-12,0,Campo di Marte,43.766548,11.30506,Private room,2,1.0,27.0,300.0,0,0,0,74,0,0,0,,f,1,,0.0,0.0,0.0,0,0,0,0,0,0,1,0,4016.616965714623,0,0,0,0,1,0,0,0,0,1
9101,49845198,https://www.airbnb.com/rooms/49845198,2021-12-17,3170412,2012-08-06,16,Centro Storico,43.76827,11.2514,Entire home/apt,2,1.0,66.0,2.0,15,37,67,206,13,13,3,048017LTN6479,t,13,2.98,97.5,6435.0,26.71232876712329,0,1,1,0,0,0,1,1,652.0468819452661,1,0,0,0,0,0,0,1,1,1
9102,49846818,https://www.airbnb.com/rooms/49846818,2021-12-17,4263546,2012-11-27,19,Centro Storico,43.78004,11.23781,Entire home/apt,6,2.0,83.0,2.0,23,53,83,358,29,29,0,048017LTI6212,t,23,4.46,333.5,27680.5,70.0,0,1,1,0,0,0,1,1,1655.0188921033916,1,0,0,0,0,1,0,1,1,1
9103,49851229,https://www.airbnb.com/rooms/49851229,2021-12-17,49812442,2015-11-24,33,Centro Storico,43.77579,11.26653,Private room,2,1.0,82.0,1.0,12,32,60,232,3,3,0,,t,8,0.54,18.0,1476.0,4.931506849315069,0,0,1,0,0,0,1,1,898.906793986162,1,0,0,0,0,0,0,0,1,1
9104,49851558,https://www.airbnb.com/rooms/49851558,2021-12-17,49812442,2015-11-24,33,Centro Storico,43.77626,11.266,Private room,2,1.0,82.0,1.0,4,32,55,205,0,0,0,,t,8,,0.0,0.0,0.0,0,0,1,0,0,0,1,1,878.3184778598271,1,0,0,0,0,0,0,0,1,1
9105,49852122,https://www.airbnb.com/rooms/49852122,2021-12-17,152140176,2017-09-26,10,Centro Storico,43.76776,11.2506,Entire home/apt,6,2.0,114.0,2.0,28,28,28,28,0,0,0,,t,8,,0.0,0.0,0.0,0,1,1,0,0,0,1,1,735.5656456835279,1,0,0,0,0,0,0,1,1,1
9106,49854246,https://www.airbnb.com/rooms/49854246,2021-12-17,402059862,2021-05-17,1,Centro Storico,43.76913,11.25927,Entire home/apt,7,3.0,174.0,2.0,18,48,78,288,21,21,2,,f,1,3.35,189.0,32886.0,51.78082191780822,0,1,0,1,0,0,1,0,513.6963099285281,1,0,0,0,0,1,0,1,0,1
9107,49858850,https://www.airbnb.com/rooms/49858850,2021-12-17,402099710,2021-05-17,0,Centro Storico,43.776897,11.250283,Entire home/apt,6,2.0,137.0,2.0,0,9,39,121,1,1,0,,t,2,0.23,1.6,219.2,0.4383561643835617,0,1,0,0,0,0,1,1,624.3608857600053,1,0,0,0,0,0,0,1,0,1
9108,49873947,https://www.airbnb.com/rooms/49873947,2021-12-17,67034345,2016-04-13,1,Rifredi,43.79035,11.22212,Entire home/apt,6,3.0,90.0,5.0,10,10,10,10,0,0,0,,t,1,,0.0,0.0,0.0,0,1,0,1,0,0,1,1,3333.4251213324524,0,0,0,1,0,0,0,1,0,1
9109,49881362,https://www.airbnb.com/rooms/49881362,2021-12-17,5228552,2013-02-25,32,Centro Storico,43.76511,11.24776,Entire home/apt,2,1.0,45.0,5.0,30,60,90,365,2,2,1,,t,26,0.3,30.0,1350.0,8.21917808219178,0,1,1,0,0,0,1,1,1108.2762303244583,1,0,0,0,0,0,0,1,1,1
9110,49888549,https://www.airbnb.com/rooms/49888549,2021-12-17,7322569,2013-07-06,0,Centro Storico,43.76448,11.25424,Entire home/apt,10,4.0,500.0,4.0,19,49,76,240,3,3,1,,t,1,0.66,28.5,14250.0,7.808219178082192,0,1,0,0,0,0,1,1,968.1756682137908,1,0,0,0,0,0,0,1,0,1
9111,49892093,https://www.airbnb.com/rooms/49892093,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.77473,11.26199,Entire home/apt,5,3.0,188.0,1.1,0,0,0,0,3,3,0,,t,72,0.67,4.800000000000001,902.4,1.315068493150685,0,1,1,0,0,0,1,1,515.1406019574906,1,0,0,0,0,0,0,1,1,1
9112,49892647,https://www.airbnb.com/rooms/49892647,2021-12-17,27939337,2015-02-18,8,Centro Storico,43.76923,11.25677,Entire home/apt,4,1.0,103.0,1.4,22,52,82,307,7,7,0,,t,10,1.21,77.0,7931.0,21.095890410958905,0,1,1,0,0,0,1,1,434.4333738753566,1,0,0,0,0,0,0,1,1,1
9113,49893601,https://www.airbnb.com/rooms/49893601,2021-12-17,19613323,2014-08-07,23,Centro Storico,43.769943,11.253457,Entire home/apt,6,3.0,107.0,2.0,6,6,10,11,13,13,2,,t,10,2.45,39.0,4173.0,10.684931506849315,0,1,1,0,0,0,1,1,406.1506692130518,1,0,0,0,0,0,0,1,1,1
9114,49893923,https://www.airbnb.com/rooms/49893923,2021-12-17,233483862,2018-12-31,12,Rifredi,43.78442,11.245937,Entire home/apt,6,2.0,57.0,2.0,6,36,66,341,0,0,0,,t,11,,0.0,0.0,0.0,0,1,1,0,0,0,1,1,1496.0578790335014,0,0,0,1,0,0,0,1,1,1
9115,49895466,https://www.airbnb.com/rooms/49895466,2021-12-17,402364247,2021-05-19,0,Centro Storico,43.7748,11.25345,Entire home/apt,4,2.0,96.0,2.0,9,19,49,113,8,8,0,,t,1,1.55,36.0,3456.0,9.863013698630136,0,1,0,0,0,0,1,1,278.97184025481545,1,0,0,0,0,0,0,1,0,1
9116,49896099,https://www.airbnb.com/rooms/49896099,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.777576,11.250896,Entire home/apt,3,2.0,213.0,1.1,0,0,0,0,1,1,0,,t,72,0.24,1.6,340.8,0.4383561643835617,0,1,1,0,0,0,1,1,645.1172287822282,1,0,0,0,0,0,0,1,1,1
9117,49896393,https://www.airbnb.com/rooms/49896393,2021-12-17,145841860,2017-08-13,1,Centro Storico,43.76771,11.24861,Entire home/apt,4,1.0,81.0,1.0,28,58,88,363,3,3,0,,t,3,0.49,42.0,3402.0,11.506849315068491,0,1,0,1,0,0,1,1,844.2018807464656,1,0,0,0,0,0,0,1,0,1
9118,49898250,https://www.airbnb.com/rooms/49898250,2021-12-17,226041959,2018-11-16,12,Centro Storico,43.77081,11.25677,Entire home/apt,6,3.0,150.0,3.0,13,43,73,343,0,0,0,,t,9,,0.0,0.0,0.0,0,1,1,0,0,0,1,1,261.88062909316506,1,0,0,0,0,0,0,1,1,1
9119,49899311,https://www.airbnb.com/rooms/49899311,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.777576,11.250896,Entire home/apt,5,3.0,233.0,1.1,23,23,23,23,3,3,0,,t,72,0.62,34.5,8038.5,9.452054794520548,0,1,1,0,0,0,1,1,645.1172287822282,1,0,0,0,0,0,0,1,1,1
9120,49899522,https://www.airbnb.com/rooms/49899522,2021-12-17,21037402,2014-09-07,8,Centro Storico,43.76663,11.25269,Entire home/apt,2,1.0,56.0,1.8,18,48,78,330,26,26,4,,t,8,5.65,234.0,13104.0,64.10958904109589,0,1,1,0,0,0,1,1,766.678346910808,1,0,0,0,0,0,0,1,1,1
9121,49899837,https://www.airbnb.com/rooms/49899837,2021-12-17,20598233,2014-08-27,0,Centro Storico,43.77289,11.26691,Private room,2,1.0,70.0,2.0,0,0,0,0,5,5,0,,f,2,0.99,8.0,560.0,2.191780821917808,0,0,0,0,0,0,1,0,878.6888314515497,1,0,0,0,0,0,0,0,0,1
9122,49899970,https://www.airbnb.com/rooms/49899970,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.776512,11.25587,Entire home/apt,6,4.0,223.0,1.1,0,0,0,0,9,9,0,,t,72,1.44,14.4,3211.2,3.945205479452055,0,1,1,0,0,0,1,1,379.2444176009067,1,0,0,0,0,0,0,1,1,1
9123,49899987,https://www.airbnb.com/rooms/49899987,2021-12-17,51512037,2015-12-16,28,Centro Storico,43.77267,11.25643,Entire home/apt,4,1.0,150.0,4.1,27,57,87,177,1,1,0,,f,15,0.64,13.5,2025.0,3.6986301369863015,0,1,1,0,0,0,1,0,59.00102808064131,1,0,0,0,0,0,0,1,1,1
9124,49903204,https://www.airbnb.com/rooms/49903204,2021-12-17,20598233,2014-08-27,0,Centro Storico,43.77488,11.26555,Private room,1,1.0,60.0,2.0,0,0,0,0,1,1,0,,f,2,0.27,1.6,96.0,0.4383561643835617,0,0,0,0,0,0,1,0,793.8992538541996,1,0,0,0,0,0,0,0,0,1
9125,49905270,https://www.airbnb.com/rooms/49905270,2021-12-17,145841860,2017-08-13,1,Centro Storico,43.76695,11.24916,Entire home/apt,4,1.0,101.0,3.0,27,57,87,362,5,5,0,,t,3,0.78,67.5,6817.5,18.493150684931507,0,1,0,1,0,0,1,1,877.6184984979266,1,0,0,0,0,0,0,1,0,1
9126,49916149,https://www.airbnb.com/rooms/49916149,2021-12-17,96122546,2016-09-21,278,Centro Storico,43.764172,11.246025,Entire home/apt,3,1.0,57.0,2.0,20,50,80,298,14,14,2,,t,92,2.58,140.0,7980.0,38.35616438356164,0,1,1,0,0,0,1,1,1276.3497632335009,1,0,0,0,0,0,0,1,1,1
9127,49919485,https://www.airbnb.com/rooms/49919485,2021-12-17,15906060,2014-05-23,1,Isolotto Legnaia,43.76947,11.2376,Entire home/apt,2,1.0,100.0,1.0,21,51,81,356,4,4,1,,f,1,0.64,42.0,4200.0,11.506849315068491,0,1,0,1,0,0,1,0,1535.371625272497,0,0,1,0,0,0,0,1,0,1
9128,49920799,https://www.airbnb.com/rooms/49920799,2021-12-17,96122546,2016-09-21,278,Centro Storico,43.780819,11.252718,Entire home/apt,4,1.0,52.0,2.0,20,50,80,355,10,10,1,,t,92,1.92,100.0,5200.0,27.3972602739726,0,1,1,0,0,0,1,1,897.4196844763885,1,0,0,0,0,0,0,1,1,1
9129,49920986,https://www.airbnb.com/rooms/49920986,2021-12-17,49812442,2015-11-24,33,Centro Storico,43.77509,11.26719,Entire home/apt,16,12.0,1099.0,1.0,20,50,80,338,3,3,0,,f,8,0.59,30.0,32970.0,8.21917808219178,0,1,1,0,0,0,1,0,927.6412260344784,1,0,0,0,0,1,0,1,1,1
9130,49921057,https://www.airbnb.com/rooms/49921057,2021-12-17,341489562,2020-03-13,39,Centro Storico,43.76992,11.261,Entire home/apt,4,2.0,89.0,2.0,18,48,78,345,0,0,0,,t,7,,0.0,0.0,0.0,0,1,1,0,0,0,1,1,535.6276496316225,1,0,0,0,0,0,0,1,1,1
9131,49921627,https://www.airbnb.com/rooms/49921627,2021-12-17,15507676,2014-05-14,19,Centro Storico,43.76014,11.24081,Entire home/apt,2,,66.0,2.0,24,54,68,68,34,34,4,,t,8,5.4,408.0,26928.0,70.0,0,1,1,0,0,0,1,1,1889.2960915601664,1,0,0,0,0,1,0,1,1,1
9132,49921659,https://www.airbnb.com/rooms/49921659,2021-12-17,26894194,2015-01-29,76,Centro Storico,43.76382,11.24658,Entire home/apt,6,2.0,80.0,1.1,20,41,63,307,9,9,1,,t,64,1.59,90.0,7200.0,24.65753424657534,0,1,1,0,0,0,1,1,1280.0033695119453,1,0,0,0,0,0,0,1,1,1
9133,49924238,https://www.airbnb.com/rooms/49924238,2021-12-17,341489562,2020-03-13,39,Centro Storico,43.76985,11.261,Entire home/apt,4,2.0,92.0,2.0,21,51,81,352,1,1,0,,t,7,0.42,10.5,966.0,2.8767123287671232,0,1,1,0,0,0,1,1,540.7898145939872,1,0,0,0,0,0,0,1,1,1
9134,49928419,https://www.airbnb.com/rooms/49928419,2021-12-17,341489562,2020-03-13,39,Centro Storico,43.770172,11.260073,Entire home/apt,4,1.0,80.0,2.0,18,48,78,349,3,3,0,,t,7,0.87,27.0,2160.0,7.397260273972603,0,1,1,0,0,0,1,1,461.92387378378623,1,0,0,0,0,0,0,1,1,1
9135,49928778,https://www.airbnb.com/rooms/49928778,2021-12-17,341489562,2020-03-13,39,Centro Storico,43.76993,11.25908,Entire home/apt,4,1.0,93.0,2.0,25,55,85,352,6,6,0,,t,7,1.3,75.0,6975.0,20.54794520547945,0,1,1,0,0,0,1,1,430.7524748758591,1,0,0,0,0,0,0,1,1,1
9136,49928937,https://www.airbnb.com/rooms/49928937,2021-12-17,341489562,2020-03-13,39,Centro Storico,43.76934,11.25914,Entire home/apt,6,2.0,125.0,2.0,16,46,76,338,7,7,0,,t,7,1.38,56.0,7000.0,15.342465753424658,0,1,1,0,0,0,1,1,488.3055284680883,1,0,0,0,0,0,0,1,1,1
9137,49929289,https://www.airbnb.com/rooms/49929289,2021-12-17,341489562,2020-03-13,39,Centro Storico,43.7696,11.25913,Entire home/apt,6,2.0,345.0,2.0,0,0,16,291,0,0,0,,t,7,,0.0,0.0,0.0,0,1,1,0,0,0,1,1,463.3932085287944,1,0,0,0,0,0,0,1,1,1
9138,49937264,https://www.airbnb.com/rooms/49937264,2021-12-17,341489562,2020-03-13,39,Centro Storico,43.76981,11.26103,Entire home/apt,8,4.0,345.0,2.0,11,41,71,319,2,2,0,,t,7,0.36,11.0,3795.0,3.0136986301369864,0,1,1,0,0,0,1,1,545.5581771070151,1,0,0,0,0,0,0,1,1,1
9139,49939680,https://www.airbnb.com/rooms/49939680,2021-12-17,29204555,2015-03-12,10,Isolotto Legnaia,43.76662,11.23878,Entire home/apt,2,,51.0,4.0,0,29,59,334,0,0,0,,f,6,,0.0,0.0,0.0,0,1,1,0,0,0,1,0,1562.2708491002538,0,0,1,0,0,0,0,1,1,1
9140,49945932,https://www.airbnb.com/rooms/49945932,2021-12-17,5228552,2013-02-25,32,Centro Storico,43.77008,11.24171,Entire home/apt,4,3.0,100.0,2.0,30,60,90,365,2,2,0,,t,26,0.48,30.0,3000.0,8.21917808219178,0,1,1,0,0,0,1,1,1198.4657049364705,1,0,0,0,0,0,0,1,1,1
