,id,listing_url,last_scraped,host_id,host_since,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
68,279656,https://www.airbnb.com/rooms/279656,2021-12-17,274074,2010-10-29,22,Centro Storico,43.76509,11.25991,Entire home/apt,4,1.0,107.0,3.0,29,59,89,364,36,2,0,,f,12,0.31,3.2,342.4,0.8767123287671234,0,1,1,0,0,1,0,0,944.014524825746,1,0,0,0,0,0,1,1,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2599 43.7651)
69,298143,https://www.airbnb.com/rooms/298143,2021-12-17,1184644,2011-09-20,20,Centro Storico,43.77203,11.25575,Entire home/apt,2,1.0,86.0,1.0,12,41,70,280,413,26,2,,t,8,3.5,41.6,3577.6,11.397260273972604,0,1,1,0,0,1,0,1,120.5772029590996,1,0,0,0,0,0,1,1,1,1,1,249.6,249.6,POINT (11.2558 43.772)
70,302200,https://www.airbnb.com/rooms/302200,2021-12-17,1556666,2012-01-02,0,Centro Storico,43.77538,11.24744,Private room,5,2.0,42.0,2.0,20,50,80,355,3,1,0,,f,1,0.03,1.6,67.2,0.4383561643835617,0,0,0,0,0,1,0,0,734.2476516993243,1,0,0,0,0,0,1,0,0,0,0,9.6,9.6,POINT (11.2474 43.7754)
71,316854,https://www.airbnb.com/rooms/316854,2021-12-17,1626964,2012-01-19,3,Campo di Marte,43.79101,11.29321,Entire home/apt,3,1.0,71.0,3.0,19,49,79,168,116,9,0,,f,3,1.03,14.4,1022.4,3.945205479452055,0,1,1,0,0,1,0,0,3596.1301169830563,0,0,0,0,1,0,1,1,1,0,0,86.4,86.4,POINT (11.2932 43.791)
72,316984,https://www.airbnb.com/rooms/316984,2021-12-17,167739,2010-07-15,10,Centro Storico,43.77525,11.25259,Entire home/apt,2,1.0,106.0,2.0,6,6,6,210,21,2,1,,f,11,0.19,3.2,339.2,0.8767123287671234,0,1,1,0,0,1,0,0,363.9173581775296,1,0,0,0,0,0,1,1,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2526 43.7752)
73,321323,https://www.airbnb.com/rooms/321323,2021-12-17,1645859,2012-01-24,59,Gavinana Galluzzo,43.75257,11.24481,Entire home/apt,5,2.0,82.0,2.0,0,0,0,0,204,1,0,,t,29,1.74,1.6,131.2,0.4383561643835617,0,1,1,0,0,1,0,1,2452.56513699378,0,1,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2448 43.7526)
74,332488,https://www.airbnb.com/rooms/332488,2021-12-17,1286344,2011-10-13,3,Centro Storico,43.7786,11.25842,Entire home/apt,4,1.0,210.0,4.0,30,60,90,365,13,1,0,,f,2,0.14,2.0,420.0,0.547945205479452,0,1,1,0,0,0,0,0,641.3992667706287,1,0,0,0,0,0,1,1,1,1,0,12.0,12.0,POINT (11.2584 43.7786)
75,336260,https://www.airbnb.com/rooms/336260,2021-12-17,1702993,2012-02-05,6,Centro Storico,43.76752,11.25266,Entire home/apt,4,2.0,172.0,3.0,16,19,23,126,103,12,1,,t,5,0.88,19.200000000000003,3302.4,5.26027397260274,0,1,1,0,0,1,0,1,675.7919515648337,1,0,0,0,0,0,1,1,1,1,1,115.20000000000002,115.20000000000002,POINT (11.2527 43.7675)
76,339138,https://www.airbnb.com/rooms/339138,2021-12-17,1091803,2011-08-31,1,Campo di Marte,43.77893,11.26936,Private room,1,1.0,52.0,4.0,29,59,89,89,21,1,0,,f,1,0.18,2.0,104.0,0.547945205479452,0,0,0,1,0,1,0,0,1255.5711694174015,0,0,0,0,1,0,1,0,0,0,0,12.0,12.0,POINT (11.2694 43.7789)
77,343773,https://www.airbnb.com/rooms/343773,2021-12-17,1744286,2012-02-13,8,Centro Storico,43.77427,11.26205,Entire home/apt,4,1.0,93.0,2.0,23,53,83,228,365,26,2,,t,1,3.18,41.6,3868.8,11.397260273972604,0,1,1,0,0,1,0,1,504.13676010067553,1,0,0,0,0,0,1,1,1,1,1,249.6,249.6,POINT (11.2621 43.7743)
78,346237,https://www.airbnb.com/rooms/346237,2021-12-17,1755313,2012-02-15,3,Campo di Marte,43.77133,11.31963,Entire home/apt,4,1.0,165.0,4.0,25,55,85,324,17,5,0,,t,5,0.3,10.0,1650.0,2.73972602739726,0,1,1,0,0,1,0,1,5126.777899247487,0,0,0,0,1,0,1,1,1,0,1,60.0,60.0,POINT (11.3196 43.7713)
79,346238,https://www.airbnb.com/rooms/346238,2021-12-17,1755313,2012-02-15,3,Campo di Marte,43.77119,11.31819,Entire home/apt,2,1.0,140.0,4.0,29,59,89,364,21,2,0,,t,5,0.32,4.0,560.0,1.095890410958904,0,1,1,0,0,1,0,1,5011.567757809679,0,0,0,0,1,0,1,1,1,0,1,24.0,24.0,POINT (11.3182 43.7712)
80,346239,https://www.airbnb.com/rooms/346239,2021-12-17,1755313,2012-02-15,3,Campo di Marte,43.77149,11.31847,Entire home/apt,4,1.0,143.0,4.0,25,55,85,353,27,4,0,,t,5,0.34,8.0,1144.0,2.191780821917808,0,1,1,0,0,1,0,1,5032.783600959507,0,0,0,0,1,0,1,1,1,0,1,48.0,48.0,POINT (11.3185 43.7715)
81,351439,https://www.airbnb.com/rooms/351439,2021-12-17,1780007,2012-02-20,3,Centro Storico,43.76779,11.25987,Entire home/apt,4,1.0,105.0,3.0,18,48,78,311,146,8,1,,f,3,1.24,12.8,1344.0,3.5068493150684934,0,1,1,0,0,0,0,0,667.2096525182004,1,0,0,0,0,0,1,1,1,1,0,76.80000000000001,76.80000000000001,POINT (11.2599 43.7678)
82,359054,https://www.airbnb.com/rooms/359054,2021-12-17,1792856,2012-02-22,6,Centro Storico,43.76196,11.24245,Entire home/apt,4,1.0,100.0,2.1,22,52,82,357,93,1,0,,t,6,0.79,1.6,160.0,0.4383561643835617,0,1,1,0,0,0,0,1,1649.9523241341128,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2424 43.762)
83,359058,https://www.airbnb.com/rooms/359058,2021-12-17,1792856,2012-02-22,6,Centro Storico,43.76196,11.24245,Entire home/apt,5,2.0,125.0,2.1,20,50,80,355,51,1,0,,t,6,0.43,1.6,200.0,0.4383561643835617,0,1,1,0,0,0,0,1,1649.9523241341128,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2424 43.762)
84,364977,https://www.airbnb.com/rooms/364977,2021-12-17,1843248,2012-03-02,16,Centro Storico,43.77368,11.25843,Entire home/apt,5,1.0,60.0,2.1,12,28,33,302,29,1,0,,t,14,0.26,1.6,96.0,0.4383561643835617,0,1,1,0,0,1,0,1,205.98147943935103,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2584 43.7737)
85,364978,https://www.airbnb.com/rooms/364978,2021-12-17,1843248,2012-03-02,16,Centro Storico,43.77368,11.25843,Entire home/apt,4,1.0,60.0,3.0,2,27,49,324,17,4,1,,t,14,0.17,6.4,384.0,1.7534246575342467,0,1,1,0,0,1,0,1,205.98147943935103,1,0,0,0,0,0,1,1,1,1,1,38.400000000000006,38.400000000000006,POINT (11.2584 43.7737)
86,372431,https://www.airbnb.com/rooms/372431,2021-12-17,281027,2010-11-08,29,Centro Storico,43.76939,11.26638,Entire home/apt,8,3.0,250.0,2.0,25,55,85,360,34,1,0,,f,6,0.3,1.6,400.0,0.4383561643835617,0,1,1,0,0,0,0,0,931.8613078536932,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.2664 43.7694)
87,378542,https://www.airbnb.com/rooms/378542,2021-12-17,1900611,2012-03-11,4,Centro Storico,43.77146,11.27073,Entire home/apt,2,1.0,41.0,2.0,0,0,1,81,291,19,0,,f,4,2.46,30.4,1246.4,8.32876712328767,0,1,1,0,0,1,0,0,1199.8633813482554,1,0,0,0,0,0,1,1,1,0,0,182.4,182.4,POINT (11.2707 43.7715)
88,379760,https://www.airbnb.com/rooms/379760,2021-12-17,1906603,2012-03-12,3,Campo di Marte,43.78391,11.28177,Entire home/apt,4,1.0,150.0,2.0,26,56,86,106,100,4,0,,f,1,1.11,6.4,960.0,1.7534246575342467,0,1,1,0,0,1,0,0,2397.185366085834,0,0,0,0,1,0,1,1,1,0,0,38.400000000000006,38.400000000000006,POINT (11.2818 43.7839)
89,393927,https://www.airbnb.com/rooms/393927,2021-12-17,1778421,2012-02-20,4,Campo di Marte,43.77696,11.30987,Entire home/apt,5,2.0,120.0,3.0,0,0,0,141,16,2,0,,f,4,0.28,3.2,384.0,0.8767123287671234,0,1,1,0,0,1,0,0,4358.153800308873,0,0,0,0,1,0,1,1,1,0,0,19.200000000000003,19.200000000000003,POINT (11.3099 43.777)
90,393928,https://www.airbnb.com/rooms/393928,2021-12-17,1778421,2012-02-20,4,Campo di Marte,43.7788,11.31186,Entire home/apt,4,1.0,80.0,3.0,0,0,0,107,61,1,0,,f,4,0.56,1.6,128.0,0.4383561643835617,0,1,1,0,0,1,0,0,4541.517980148972,0,0,0,0,1,0,1,1,1,0,0,9.6,9.6,POINT (11.3119 43.7788)
91,398475,https://www.airbnb.com/rooms/398475,2021-12-17,1989464,2012-03-22,2,Centro Storico,43.78497,11.24146,Entire home/apt,2,1.0,50.0,2.0,13,43,54,55,6,1,0,,t,1,0.11,1.6,80.0,0.4383561643835617,0,1,0,0,1,1,0,1,1763.3715632483045,1,0,0,0,0,0,1,1,0,0,0,9.6,9.6,POINT (11.2415 43.785)
92,399107,https://www.airbnb.com/rooms/399107,2021-12-17,488317,2011-04-06,35,Centro Storico,43.76525,11.25353,Entire home/apt,3,1.0,115.0,2.0,23,53,83,344,31,7,0,048017LTN3285,t,34,0.27,11.2,1288.0,3.068493150684932,0,1,1,0,0,1,1,1,894.5819941343805,1,0,0,0,0,0,0,1,1,1,1,67.2,9.6,POINT (11.2535 43.7653)
93,403501,https://www.airbnb.com/rooms/403501,2021-12-17,281027,2010-11-08,29,Centro Storico,43.76894,11.26785,Entire home/apt,2,1.0,95.0,3.0,27,57,87,362,24,1,0,,f,6,0.2,1.6,152.0,0.4383561643835617,0,1,1,0,0,0,0,0,1060.1539085165584,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.2678 43.7689)
94,405278,https://www.airbnb.com/rooms/405278,2021-12-17,643110,2011-05-30,5,Rifredi,43.79713,11.25299,Entire home/apt,2,1.0,108.0,1.0,14,44,74,164,4,1,0,,f,6,0.05,1.6,172.8,0.4383561643835617,0,1,1,0,0,1,0,0,2680.897501915081,0,0,0,1,0,0,1,1,1,1,0,9.6,9.6,POINT (11.253 43.7971)
95,405633,https://www.airbnb.com/rooms/405633,2021-12-17,762706,2011-06-30,8,Centro Storico,43.76781,11.25886,Hotel room,2,1.0,63.0,1.6,20,41,67,314,18,8,1,,t,6,0.27,12.8,806.4,3.5068493150684934,1,0,1,0,0,1,0,1,631.2584194805983,1,0,0,0,0,0,1,0,1,1,0,76.80000000000001,76.80000000000001,POINT (11.2589 43.7678)
96,412264,https://www.airbnb.com/rooms/412264,2021-12-17,688861,2011-06-11,7,Centro Storico,43.77291,11.26426,Entire home/apt,7,2.0,146.0,2.0,22,52,82,318,18,2,0,,t,3,0.16,3.2,467.2,0.8767123287671234,0,1,1,0,0,1,0,1,665.3587435701992,1,0,0,0,0,0,1,1,1,1,1,19.200000000000003,19.200000000000003,POINT (11.2643 43.7729)
97,413600,https://www.airbnb.com/rooms/413600,2021-12-17,2057721,2012-04-02,1,Centro Storico,43.76631,11.24384,Entire home/apt,4,2.0,80.0,2.0,0,0,0,211,89,4,0,,f,1,0.77,6.4,512.0,1.7534246575342467,0,1,0,1,0,0,0,0,1236.015234680425,1,0,0,0,0,0,1,1,0,1,0,38.400000000000006,38.400000000000006,POINT (11.2438 43.7663)
98,423556,https://www.airbnb.com/rooms/423556,2021-12-17,2106321,2012-04-10,2,Centro Storico,43.77345,11.2436,Entire home/apt,6,2.0,173.0,2.0,11,41,71,283,44,5,0,,f,2,0.38,8.0,1384.0,2.191780821917808,0,1,0,0,1,1,0,0,999.0933667236984,1,0,0,0,0,0,1,1,0,0,0,48.0,48.0,POINT (11.2436 43.7734)
99,424065,https://www.airbnb.com/rooms/424065,2021-12-17,2107675,2012-04-10,1,Centro Storico,43.77258,11.26095,Entire home/apt,4,1.0,83.0,3.0,21,51,81,261,312,18,1,,f,1,2.67,28.8,2390.4,7.890410958904109,0,1,0,1,0,1,0,0,402.69846734414415,1,0,0,0,0,0,1,1,0,0,0,172.8,172.8,POINT (11.2609 43.7726)
100,441620,https://www.airbnb.com/rooms/441620,2021-12-17,1286344,2011-10-13,3,Centro Storico,43.77871,11.25659,Entire home/apt,2,1.0,270.0,4.0,30,60,90,365,13,1,0,,t,2,0.16,2.0,540.0,0.547945205479452,0,1,1,0,0,0,0,1,625.1223501219495,1,0,0,0,0,0,1,1,1,1,1,12.0,12.0,POINT (11.2566 43.7787)
101,463942,https://www.airbnb.com/rooms/463942,2021-12-17,2272298,2012-05-02,4,Campo di Marte,43.78144,11.28003,Private room,2,1.0,70.0,3.0,21,51,81,296,8,1,0,,f,4,0.09,1.6,112.0,0.4383561643835617,0,0,1,0,0,1,0,0,2145.0282319246635,0,0,0,0,1,0,1,0,1,0,0,9.6,9.6,POINT (11.28 43.7814)
102,463966,https://www.airbnb.com/rooms/463966,2021-12-17,2272298,2012-05-02,4,Campo di Marte,43.77976,11.2801,Entire home/apt,8,3.0,200.0,3.0,17,47,77,292,19,4,0,,f,4,0.19,6.4,1280.0,1.7534246575342467,0,1,1,0,0,1,0,0,2076.534113031871,0,0,0,0,1,0,1,1,1,0,0,38.400000000000006,38.400000000000006,POINT (11.2801 43.7798)
103,464111,https://www.airbnb.com/rooms/464111,2021-12-17,2293087,2012-05-04,1,Centro Storico,43.77098,11.26275,Entire home/apt,2,1.0,50.0,4.0,21,51,81,356,126,4,0,,f,1,1.08,8.0,400.0,2.191780821917808,0,1,0,1,0,1,0,0,592.3109557559868,1,0,0,0,0,0,1,1,0,0,0,48.0,48.0,POINT (11.2628 43.771)
104,469515,https://www.airbnb.com/rooms/469515,2021-12-17,2329953,2012-05-09,24,Centro Storico,43.77023,11.26429,Entire home/apt,5,2.0,99.0,2.1,13,43,73,88,200,5,1,,t,3,1.72,8.0,792.0,2.191780821917808,0,1,1,0,0,0,0,1,739.715407711058,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2643 43.7702)
105,471267,https://www.airbnb.com/rooms/471267,2021-12-17,96905,2010-03-21,3,Centro Storico,43.78066,11.25774,Entire home/apt,4,1.0,68.0,3.1,19,20,20,164,101,4,0,,t,3,0.95,6.4,435.2,1.7534246575342467,0,1,1,0,0,1,0,1,851.5759799227408,1,0,0,0,0,0,1,1,1,0,1,38.400000000000006,38.400000000000006,POINT (11.2577 43.7807)
106,477975,https://www.airbnb.com/rooms/477975,2021-12-17,2293772,2012-05-04,2,Centro Storico,43.76636,11.2484,Private room,1,1.0,33.0,15.0,0,16,46,321,233,6,0,,f,2,2.04,45.0,1485.0,12.32876712328767,0,0,0,0,1,1,0,0,967.0813187000924,1,0,0,0,0,0,1,0,0,0,0,270.0,270.0,POINT (11.2484 43.7664)
107,479657,https://www.airbnb.com/rooms/479657,2021-12-17,2272750,2012-05-02,5,Centro Storico,43.77426,11.25699,Entire home/apt,4,1.0,75.0,2.0,15,45,73,294,10,1,0,,f,5,0.09,1.6,120.0,0.4383561643835617,0,1,1,0,0,1,0,0,151.53977776621718,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.257 43.7743)
108,485541,https://www.airbnb.com/rooms/485541,2021-12-17,2403819,2012-05-18,3,Centro Storico,43.78005,11.23944,Entire home/apt,3,1.0,43.0,2.0,16,46,76,346,273,11,0,,t,3,2.35,17.6,756.8,4.821917808219178,0,1,1,0,0,1,0,1,1540.6766343082736,1,0,0,0,0,0,1,1,1,0,1,105.6,105.6,POINT (11.2394 43.7801)
109,490904,https://www.airbnb.com/rooms/490904,2021-12-17,2415507,2012-05-19,1,Centro Storico,43.76461,11.245603,Entire home/apt,2,1.0,63.0,3.0,0,0,0,0,4,2,0,,f,1,0.03,3.2,201.6,0.8767123287671234,0,1,0,1,0,1,0,0,1261.1969005885132,1,0,0,0,0,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.2456 43.7646)
110,491135,https://www.airbnb.com/rooms/491135,2021-12-17,2427914,2012-05-21,2,Centro Storico,43.77036,11.26057,Private room,2,1.0,50.0,2.0,7,34,53,292,372,29,3,,f,1,3.22,46.400000000000006,2320.0,12.71232876712329,0,0,0,0,1,1,0,0,477.56064460890826,1,0,0,0,0,0,1,0,0,0,0,278.40000000000003,278.40000000000003,POINT (11.2606 43.7704)
111,497538,https://www.airbnb.com/rooms/497538,2021-12-17,2456439,2012-05-24,1,Centro Storico,43.7684,11.24701,Entire home/apt,2,1.0,65.0,2.1,24,54,83,83,45,1,1,,f,1,0.39,1.6,104.0,0.4383561643835617,0,1,0,1,0,1,0,0,892.5363688830656,1,0,0,0,0,0,1,1,0,0,0,9.6,9.6,POINT (11.247 43.7684)
112,504372,https://www.airbnb.com/rooms/504372,2021-12-17,2383090,2012-05-15,2,Centro Storico,43.76385,11.23997,Entire home/apt,4,1.0,69.0,3.0,22,52,82,321,36,5,0,,t,1,0.33,8.0,552.0,2.191780821917808,0,1,0,0,1,0,0,1,1649.8953562858635,1,0,0,0,0,0,1,1,0,1,0,48.0,48.0,POINT (11.24 43.7638)
113,505141,https://www.airbnb.com/rooms/505141,2021-12-17,1645859,2012-01-24,59,Centro Storico,43.76619,11.24702,Entire home/apt,4,1.0,81.0,2.0,25,55,85,360,403,7,1,,t,29,3.49,11.2,907.2,3.068493150684932,0,1,1,0,0,1,0,1,1054.6197752440798,1,0,0,0,0,0,1,1,1,1,1,67.2,67.2,POINT (11.247 43.7662)
114,524676,https://www.airbnb.com/rooms/524676,2021-12-17,2579641,2012-06-08,3,Centro Storico,43.7678,11.25149,Entire home/apt,2,1.0,62.0,2.0,22,52,82,357,295,17,1,,t,3,2.56,27.200000000000003,1686.4,7.452054794520549,0,1,1,0,0,1,0,1,691.8284082608836,1,0,0,0,0,0,1,1,1,0,1,163.20000000000002,163.20000000000002,POINT (11.2515 43.7678)
115,531876,https://www.airbnb.com/rooms/531876,2021-12-17,1871340,2012-03-06,1,Centro Storico,43.76792,11.24975,Entire home/apt,3,1.0,98.0,4.0,0,26,32,55,109,4,1,,f,1,0.95,8.0,784.0,2.191780821917808,0,1,0,1,0,0,0,0,764.5073199674409,1,0,0,0,0,0,1,1,0,1,0,48.0,48.0,POINT (11.2498 43.7679)
116,540731,https://www.airbnb.com/rooms/540731,2021-12-17,2658126,2012-06-17,1,Centro Storico,43.77318,11.25748,Entire home/apt,4,1.0,107.0,2.0,13,41,65,240,455,38,3,,t,1,4.06,60.8,6505.6,16.65753424657534,0,1,0,1,0,0,0,1,119.48760104612978,1,0,0,0,0,0,1,1,0,1,0,364.8,364.8,POINT (11.2575 43.7732)
117,545728,https://www.airbnb.com/rooms/545728,2021-12-17,2682761,2012-06-19,1,Centro Storico,43.77273,11.2434,Private room,3,1.0,63.0,1.0,15,45,75,75,349,12,0,,f,2,3.04,19.200000000000003,1209.6,5.26027397260274,0,0,0,1,0,1,0,0,1015.2771865493318,1,0,0,0,0,0,1,0,0,0,0,115.20000000000002,115.20000000000002,POINT (11.2434 43.7727)
118,550130,https://www.airbnb.com/rooms/550130,2021-12-17,2703692,2012-06-21,5,Centro Storico,43.76944,11.25912,Entire home/apt,4,1.0,56.0,1.0,5,5,5,230,35,1,0,,f,6,0.31,1.6,89.6,0.4383561643835617,0,1,1,0,0,1,0,0,477.9860234124152,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.2591 43.7694)
119,559330,https://www.airbnb.com/rooms/559330,2021-12-17,2703692,2012-06-21,5,Centro Storico,43.76921,11.25922,Entire home/apt,7,1.0,86.0,1.0,23,53,83,354,121,1,0,,f,6,1.08,1.6,137.6,0.4383561643835617,0,1,1,0,0,1,0,0,504.0017346282261,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.2592 43.7692)
120,567086,https://www.airbnb.com/rooms/567086,2021-12-17,2703692,2012-06-21,5,Centro Storico,43.76887,11.25772,Entire home/apt,5,1.0,96.0,1.1,30,57,57,260,94,1,0,,f,6,0.84,1.6,153.6,0.4383561643835617,0,1,1,0,0,1,0,0,489.9638666704289,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.2577 43.7689)
121,574603,https://www.airbnb.com/rooms/574603,2021-12-17,2827261,2012-07-04,1,Centro Storico,43.76781,11.24412,Entire home/apt,5,1.0,87.0,3.0,13,39,69,249,469,32,2,,t,1,4.08,51.2,4454.4,14.027397260273974,0,1,0,1,0,1,0,1,1122.668148712918,1,0,0,0,0,0,1,1,0,0,0,307.20000000000005,307.20000000000005,POINT (11.2441 43.7678)
122,577350,https://www.airbnb.com/rooms/577350,2021-12-17,2839378,2012-07-05,1,Centro Storico,43.77523,11.25625,Private room,1,1.0,35.0,2.1,6,15,34,302,450,34,6,,f,1,3.99,54.400000000000006,1904.0,14.9041095890411,0,0,0,1,0,1,0,0,237.51404355338528,1,0,0,0,0,0,1,0,0,0,0,326.40000000000003,326.40000000000003,POINT (11.2562 43.7752)
123,579838,https://www.airbnb.com/rooms/579838,2021-12-17,2852226,2012-07-06,5,Centro Storico,43.7704,11.26296,Entire home/apt,4,1.0,62.0,2.0,19,49,79,315,343,17,1,,t,6,2.99,27.200000000000003,1686.4,7.452054794520549,0,1,1,0,0,0,0,1,635.6177798883875,1,0,0,0,0,0,1,1,1,1,1,163.20000000000002,163.20000000000002,POINT (11.263 43.7704)
124,581936,https://www.airbnb.com/rooms/581936,2021-12-17,2865554,2012-07-08,1,Centro Storico,43.78021,11.25894,Entire home/apt,4,1.0,99.0,2.0,0,0,0,0,34,1,0,,t,1,0.3,1.6,158.4,0.4383561643835617,0,1,0,1,0,0,0,1,824.6729036753712,1,0,0,0,0,0,1,1,0,1,0,9.6,9.6,POINT (11.2589 43.7802)
125,587379,https://www.airbnb.com/rooms/587379,2021-12-17,2896639,2012-07-10,2,Campo di Marte,43.77758,11.28696,Entire home/apt,2,1.0,60.0,3.0,3,13,16,222,192,1,0,,f,1,1.88,1.6,96.0,0.4383561643835617,0,1,0,0,1,1,0,0,2541.750604443866,0,0,0,0,1,0,1,1,0,0,0,9.6,9.6,POINT (11.287 43.7776)
126,588021,https://www.airbnb.com/rooms/588021,2021-12-17,2900771,2012-07-11,1,Centro Storico,43.77168,11.25272,Private room,2,1.0,78.0,1.0,25,55,85,357,564,7,0,,f,1,5.01,11.2,873.6,3.068493150684932,0,0,0,1,0,1,0,0,307.6208008834011,1,0,0,0,0,0,1,0,0,0,0,67.2,67.2,POINT (11.2527 43.7717)
127,607143,https://www.airbnb.com/rooms/607143,2021-12-17,325913840,2020-01-09,19,Centro Storico,43.77947,11.25214,Entire home/apt,4,1.0,95.0,2.9,17,44,74,303,235,15,1,048017LTN2421,t,15,2.09,24.0,2280.0,6.575342465753424,0,1,1,0,0,1,1,1,772.9747793977253,1,0,0,0,0,0,0,1,1,1,1,144.0,67.2,POINT (11.2521 43.7795)
128,610985,https://www.airbnb.com/rooms/610985,2021-12-17,3029201,2012-07-23,3,Centro Storico,43.77911,11.26376,Entire home/apt,4,2.0,160.0,3.0,11,11,11,263,169,4,0,,t,1,1.51,6.4,1024.0,1.7534246575342467,0,1,1,0,0,1,0,1,914.4375279878486,1,0,0,0,0,0,1,1,1,0,1,38.400000000000006,38.400000000000006,POINT (11.2638 43.7791)
129,614736,https://www.airbnb.com/rooms/614736,2021-12-17,3048564,2012-07-25,1,Centro Storico,43.76905,11.25968,Entire home/apt,2,1.0,74.0,1.0,1,18,34,300,79,7,0,,f,1,0.69,11.2,828.8,3.068493150684932,0,1,0,1,0,1,0,0,538.7730214598892,1,0,0,0,0,0,1,1,0,0,0,67.2,67.2,POINT (11.2597 43.7691)
130,614820,https://www.airbnb.com/rooms/614820,2021-12-17,2403819,2012-05-18,3,Centro Storico,43.77924,11.2399,Entire home/apt,3,1.0,40.0,2.0,10,40,70,319,161,26,4,,t,3,3.53,41.6,1664.0,11.397260273972604,0,1,1,0,0,1,0,1,1464.732795044526,1,0,0,0,0,0,1,1,1,0,1,249.6,249.6,POINT (11.2399 43.7792)
131,619625,https://www.airbnb.com/rooms/619625,2021-12-17,3070629,2012-07-27,8,Centro Storico,43.76956,11.25967,Entire home/apt,3,1.0,51.0,3.0,12,12,12,12,554,31,2,,t,7,4.85,49.6,2529.6,13.589041095890412,0,1,1,0,0,1,0,1,491.94833020710814,1,0,0,0,0,0,1,1,1,1,1,297.6,297.6,POINT (11.2597 43.7696)
132,620555,https://www.airbnb.com/rooms/620555,2021-12-17,3074234,2012-07-27,2,Centro Storico,43.76713,11.23977,Entire home/apt,5,3.0,103.0,2.0,21,51,81,274,242,9,1,048017LTN2055,t,1,2.16,14.4,1483.2,3.945205479452055,0,1,0,0,1,1,1,1,1465.4732513963477,1,0,0,0,0,0,0,1,0,0,0,86.4,297.6,POINT (11.2398 43.7671)
133,621276,https://www.airbnb.com/rooms/621276,2021-12-17,3070629,2012-07-27,8,Centro Storico,43.76933,11.25114,Entire home/apt,4,1.0,122.0,3.0,17,47,77,346,424,28,1,,t,7,3.81,44.8,5465.6,12.273972602739727,0,1,1,0,0,1,0,1,573.210766746881,1,0,0,0,0,0,1,1,1,1,1,268.8,268.8,POINT (11.2511 43.7693)
134,626595,https://www.airbnb.com/rooms/626595,2021-12-17,2768656,2012-06-28,2,Centro Storico,43.77614,11.25359,Entire home/apt,5,3.0,85.0,2.0,23,53,83,356,161,5,0,,t,1,1.41,8.0,680.0,2.191780821917808,0,1,0,0,1,1,0,1,389.5300291360624,1,0,0,0,0,0,1,1,0,0,0,48.0,48.0,POINT (11.2536 43.7761)
135,645536,https://www.airbnb.com/rooms/645536,2021-12-17,3232907,2012-08-12,0,Centro Storico,43.76674,11.25346,Entire home/apt,2,1.0,58.0,26.3,12,12,12,228,96,2,0,,f,1,2.21,26.3,1525.4,7.205479452054794,0,1,0,0,0,1,0,0,735.6436934647267,1,0,0,0,0,0,1,1,0,0,0,157.8,157.8,POINT (11.2535 43.7667)
136,647298,https://www.airbnb.com/rooms/647298,2021-12-17,3245088,2012-08-13,1,Isolotto Legnaia,43.7693,11.21883,Private room,2,1.0,23.0,3.0,6,6,6,45,152,5,1,,f,1,1.35,8.0,184.0,2.191780821917808,0,0,0,1,0,1,0,0,3022.332825467002,0,0,1,0,0,0,1,0,0,0,0,48.0,48.0,POINT (11.2188 43.7693)
137,650750,https://www.airbnb.com/rooms/650750,2021-12-17,96905,2010-03-21,3,Centro Storico,43.77941,11.25728,Private room,2,1.0,55.0,3.0,21,51,81,350,391,9,1,,t,3,3.66,14.4,792.0,3.945205479452055,0,0,1,0,0,1,0,1,708.6234804613666,1,0,0,0,0,0,1,0,1,0,0,86.4,86.4,POINT (11.2573 43.7794)
