CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P64,P65,P66,P128,P129,P130,P131,P132,P135,P136,P137,P138,P139,P140,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,ST9,ST10,ST11,ST12,ST13,ST14,ST15,A2,A3,A5,A6,A7,A44,A46,A47,A48,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060434","60434","13","10002","1","15","8","7","10","2","1","2","0","4","2","1","1","0","0","0","0","1","3","1","0","1","2","1","2","1","1","1","0","1","0","0","0","0","1","0","0","1","1","1","2","0","1","1","0","0","15","8","5","2","0","0","0","8","5","3","0","0","0","0","9","9","0","6","6","0","6","2","0","3","0","0","0","6","1","3","2","5","3","2","3","0","1","2","0","5","0","0","0","0","0","5","11","0","0","0","0","1319","7","5","0","12","15","10","1","1","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","13","0","0","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060435","60435","13","10002","1","499","229","270","259","168","12","41","19","130","79","3","6","11","24","29","23","14","26","23","28","46","56","37","54","32","34","14","13","46","15","13","15","8","12","9","12","22","22","16","24","18","13","8","7","15","472","141","137","101","57","33","3","213","56","58","59","25","14","1","266","244","19","128","120","6","157","58","22","36","12","20","9","246","49","79","35","74","26","27","38","9","11","13","2","37","2","12","23","0","0","74","253","13","0","13","0","19271","51","181","28","260","499","132","58","35","29","6","0","0","66","66","44","22","44","0","0","40","4","0","0","0","0","0","0","0","4","7","14","19","10","8","7","15","3","1","218","4","25","15","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060436","60436","13","10002","1","1123","498","625","505","437","28","95","58","238","217","11","14","18","47","50","54","37","47","38","81","87","80","104","76","94","79","73","59","117","26","28","28","19","21","12","35","45","32","44","38","37","33","32","30","38","1063","338","358","183","128","52","4","465","136","160","92","47","28","2","549","520","25","255","245","8","423","161","77","66","29","52","27","524","86","228","99","147","59","45","84","18","23","32","4","48","6","36","57","0","0","147","557","87","0","87","0","52500","160","328","97","585","1123","309","126","68","59","18","5","32","307","307","168","139","165","2","1","111","47","10","0","0","0","0","0","0","15","53","48","52","42","39","41","27","15","4","670","31","80","43","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060437","60437","13","10002","1","50","20","30","27","15","2","0","6","10","9","0","0","1","1","1","1","1","3","4","3","4","6","4","2","5","2","4","5","4","1","0","1","0","1","3","1","1","2","2","0","3","1","1","2","1","49","17","14","6","10","2","0","19","8","4","2","5","0","0","27","26","0","12","11","0","20","6","2","2","0","4","2","17","4","12","4","7","3","1","5","1","1","2","0","1","0","4","2","0","0","7","32","0","0","0","0","2885","2","26","5","33","50","20","9","4","0","0","0","0","10","10","10","0","10","0","0","10","0","0","0","0","0","0","0","0","3","1","0","6","4","1","2","3","0","0","32","0","3","7","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060438","60438","44","10002","4","128","62","66","52","54","4","16","2","25","27","0","9","1","5","5","6","7","6","2","7","5","13","8","10","7","7","5","8","27","5","3","2","3","3","1","3","2","5","4","4","2","5","4","4","12","123","34","26","24","31","8","0","57","15","12","12","13","5","0","54","51","3","26","25","1","58","26","9","10","4","1","1","59","10","38","20","3","1","1","2","0","1","0","0","2","0","1","0","0","0","3","56","0","0","0","0","5020","7","46","3","56","128","15","19","15","6","0","1","6","2","2","2","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","70","1","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060439","60439","44","10002","4","130","65","65","46","71","4","7","2","22","38","2","3","0","4","5","5","3","7","5","7","7","6","13","4","6","12","12","18","16","3","2","2","2","4","2","3","4","4","7","2","2","4","7","7","10","125","35","40","29","15","5","1","61","16","21","14","8","2","0","48","46","1","23","23","0","68","35","5","11","8","4","1","55","2","48","26","5","3","1","4","0","1","2","0","1","0","1","3","0","0","5","54","0","0","0","0","5435","3","49","3","55","130","13","21","9","12","0","0","0","3","3","3","0","0","3","0","0","0","0","1","2","0","0","0","0","0","0","0","3","0","0","0","0","1","2","54","1","2","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060440","60440","24","10002","2","201","97","104","80","97","2","17","5","43","48","2","3","1","3","11","10","9","6","9","8","13","20","18","11","12","8","16","19","28","3","6","5","4","5","4","3","7","7","10","5","7","4","8","7","12","197","57","58","35","31","15","1","93","27","30","18","12","6","0","89","81","6","51","47","3","88","32","18","10","5","9","3","86","11","51","23","11","4","2","8","1","1","3","0","3","4","3","1","0","0","11","103","2","0","2","0","9293","16","78","9","103","201","48","33","10","6","4","2","13","20","20","14","6","5","9","0","0","2","6","6","0","0","0","0","0","0","0","1","13","0","0","3","5","5","1","126","8","6","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060442","60442","41","10002","4","168","81","87","73","74","2","13","6","37","37","0","3","4","8","7","8","9","3","14","13","15","16","17","9","7","10","5","9","18","4","2","4","2","2","4","5","9","11","8","6","5","5","2","4","8","159","19","56","48","29","7","0","76","9","27","32","7","1","0","92","86","4","48","44","4","53","23","7","10","4","5","4","89","19","31","15","15","8","10","5","0","5","3","0","14","0","1","0","0","0","15","72","2","0","2","0","6128","14","55","9","78","168","31","20","13","12","2","0","0","77","77","33","44","26","2","5","5","16","10","2","0","0","0","0","0","5","25","3","0","14","8","9","1","1","0","76","17","14","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060443","60443","24","10002","2","116","55","61","57","42","2","11","4","25","23","1","4","2","0","8","2","3","8","5","1","5","11","7","9","7","12","6","5","27","0","3","0","0","6","5","1","2","4","3","7","2","5","2","2","13","114","24","45","25","12","8","0","54","15","21","12","4","2","0","49","45","3","30","27","2","57","22","10","6","3","7","4","38","8","34","15","3","2","1","1","1","1","0","1","2","0","0","1","0","0","3","60","4","0","4","0","6103","2","50","10","62","116","33","14","5","10","0","0","0","22","22","20","2","16","4","0","3","11","2","4","0","0","0","0","0","2","4","7","7","5","3","6","5","1","0","81","3","15","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060444","60444","13","10002","1","97","52","45","53","30","7","1","6","30","16","4","1","1","5","7","0","5","2","6","6","11","8","10","8","9","9","5","4","2","4","4","0","3","2","5","2","5","1","7","3","3","7","2","2","2","91","30","23","20","10","6","2","48","12","13","13","5","4","1","54","52","2","28","28","0","31","16","6","6","3","8","5","37","11","11","8","25","13","9","14","2","8","5","0","6","3","1","15","0","0","25","59","0","0","0","0","4564","23","29","7","59","97","39","7","9","3","1","0","0","10","10","10","0","10","0","0","10","0","0","0","0","0","0","0","0","0","0","1","9","0","1","3","4","2","0","56","0","4","6","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060445","60445","24","10002","2","3","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","3","0","2","1","0","0","0","0","0","0","0","3","0","0","3","3","0","0","0","0","160","1","0","2","3","3","3","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3","0","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060446","60446","44","10002","4","402","177","225","123","207","7","52","13","55","103","3","13","3","15","16","17","14","16","9","13","22","35","31","27","31","26","27","17","86","8","6","5","7","9","4","6","12","15","12","12","14","13","15","6","33","384","52","121","96","90","23","2","168","24","48","55","35","6","0","168","153","11","87","81","4","186","71","23","18","8","26","8","163","30","119","55","11","6","5","6","0","4","2","0","3","7","1","0","0","0","11","184","1","0","1","0","16574","29","146","11","186","402","68","54","38","20","5","1","7","20","20","17","3","17","0","0","1","0","9","7","0","0","0","0","0","0","1","0","16","1","1","1","1","10","3","187","2","15","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060448","60448","13","10002","1","197","97","100","87","76","4","19","11","44","37","3","8","5","13","7","5","2","8","12","21","20","14","15","17","13","11","11","4","24","9","2","4","1","2","1","11","9","10","7","9","8","6","6","3","9","184","48","65","37","19","14","1","88","20","31","18","12","7","0","95","85","9","56","51","5","77","26","13","9","3","16","7","77","11","39","16","69","32","23","40","6","10","20","2","31","18","10","10","0","0","69","116","9","0","9","0","8223","50","57","13","120","197","74","26","11","7","2","0","0","14","14","13","1","12","1","0","6","5","2","0","0","0","0","0","0","1","0","0","12","3","0","0","3","5","2","107","2","8","3","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060449","60449","44","10002","4","311","141","170","96","158","10","41","6","47","81","4","6","3","14","10","3","7","9","16","15","26","18","20","15","16","26","27","25","64","5","5","0","4","3","8","9","12","13","11","5","7","12","12","11","24","296","44","103","65","69","15","0","136","15","61","34","20","6","0","128","124","3","68","67","1","156","63","18","14","6","12","5","119","27","112","52","22","11","9","12","1","6","5","0","10","0","12","0","0","0","22","153","0","0","0","0","12857","16","127","11","154","311","55","57","27","14","1","0","0","17","17","15","2","12","3","0","0","8","3","2","2","0","0","0","0","0","7","1","7","2","5","1","0","2","5","194","1","14","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060450","60450","13","10002","1","97","43","54","36","44","2","10","5","17","21","2","1","2","5","5","6","2","1","1","4","10","8","10","6","5","6","7","7","14","3","2","4","1","0","0","2","5","2","6","4","2","2","3","3","4","92","29","26","18","13","6","0","40","13","8","8","8","3","0","43","42","0","21","20","0","38","13","4","3","1","5","2","32","7","26","9","19","8","5","13","1","2","6","0","4","0","9","6","0","0","19","49","6","0","6","0","4019","23","24","2","49","97","24","11","8","3","3","0","0","9","9","8","1","8","0","0","7","1","0","0","0","0","0","0","0","2","0","0","6","2","0","0","2","3","1","63","0","6","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060451","60451","24","10002","2","64","30","34","18","34","3","7","2","11","16","2","0","1","1","0","2","2","2","3","2","2","2","8","4","3","8","3","9","13","0","0","2","2","1","0","1","1","2","5","2","0","5","0","5","4","63","8","21","16","17","1","0","30","5","9","10","6","0","0","27","25","2","15","15","0","34","13","2","3","2","5","2","22","6","24","9","9","4","4","3","2","2","1","1","4","5","0","0","0","0","9","33","0","0","0","0","2768","5","28","1","34","64","15","10","7","2","0","0","0","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","33","0","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060452","60452","13","10002","1","11","5","6","4","7","0","0","0","2","3","0","0","0","0","0","0","0","0","1","2","0","0","0","2","4","0","0","0","2","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0","1","11","2","5","2","2","0","0","5","1","2","1","1","0","0","7","7","0","2","2","0","4","3","0","0","0","1","1","6","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","538","1","5","0","6","11","3","2","0","1","0","0","0","3","3","3","0","3","0","0","3","0","0","0","0","0","0","0","0","0","1","1","1","1","0","2","0","0","0","7","1","1","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060453","60453","24","10002","2","264","123","141","108","108","8","22","18","55","52","1","4","11","13","10","8","9","8","10","16","26","26","24","22","18","16","13","13","32","8","4","7","7","6","5","4","13","13","10","9","8","7","4","6","12","248","91","93","36","16","11","1","114","39","44","19","7","5","0","137","123","12","68","60","6","96","36","11","17","12","15","4","122","29","53","20","21","8","2","15","4","2","4","2","5","3","3","10","0","0","21","132","13","0","13","0","12774","18","110","13","141","264","69","40","17","12","2","1","6","15","15","11","4","8","3","0","6","1","2","1","0","0","1","0","0","0","1","1","9","1","1","0","2","6","1","149","6","2","3","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060454","60454","41","10002","4","186","94","92","82","93","1","10","0","47","46","0","1","0","11","15","9","11","9","7","5","11","26","24","10","9","12","6","8","13","7","8","6","7","4","2","4","7","10","14","4","4","6","3","2","6","173","32","65","39","21","16","0","86","13","35","20","10","8","0","86","84","2","48","47","1","65","25","10","19","10","6","2","98","22","30","13","2","0","0","2","0","0","0","0","0","0","0","2","0","0","2","68","1","0","1","0","5816","1","65","3","69","186","14","19","14","18","4","0","0","4","4","4","0","0","4","0","0","0","0","0","0","3","1","0","0","0","0","2","2","0","0","0","1","0","3","69","4","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060455","60455","24","10002","2","614","286","328","260","250","16","65","23","138","116","10","17","5","22","29","20","26","31","25","24","43","53","54","37","39","28","35","39","109","15","11","11","15","24","13","11","22","24","23","15","17","13","15","14","43","586","143","194","128","88","33","0","268","67","95","60","36","10","0","275","257","18","138","130","8","268","111","37","45","27","23","14","247","49","163","70","76","39","28","41","7","18","18","3","25","12","20","19","0","0","76","289","2","0","2","0","26164","62","210","30","302","614","123","89","54","30","5","1","6","30","30","21","9","9","10","2","0","2","13","6","0","0","0","0","0","0","4","0","17","1","2","1","1","7","9","334","15","5","0","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060456","60456","14","10002","1","35","11","24","20","8","1","4","2","7","2","1","1","0","2","4","3","3","1","0","2","2","1","1","4","3","4","1","1","3","0","3","1","1","1","0","1","0","0","0","1","2","1","0","0","0","33","9","11","5","4","4","0","11","0","4","3","1","3","0","9","9","0","2","2","0","17","5","1","4","2","4","2","14","2","8","1","9","2","2","4","3","0","1","1","4","0","1","4","0","0","9","18","2","0","1","1","2690","5","4","10","19","35","11","3","3","1","1","0","0","6","6","6","0","5","0","1","1","4","1","0","0","0","0","0","0","3","0","1","2","1","1","0","3","1","0","34","2","4","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060457","60457","24","10002","2","52","29","23","15","32","2","3","0","8","18","2","1","0","0","1","2","3","2","0","2","3","2","3","3","4","6","7","5","9","0","0","1","3","0","0","1","3","0","1","3","2","3","4","3","5","52","17","18","13","3","1","0","29","10","10","7","2","0","0","20","19","0","15","15","0","29","13","3","5","3","0","0","21","2","21","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","2627","2","20","3","25","52","8","8","8","1","0","0","0","6","6","5","1","3","2","0","0","1","2","1","1","0","0","0","0","1","2","0","2","2","0","2","0","0","1","27","0","5","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060458","60458","41","10002","4","23","10","13","9","10","0","3","1","5","5","0","0","0","2","0","0","1","2","1","2","0","1","2","2","2","3","1","0","4","2","0","0","0","2","0","1","0","0","1","0","1","2","0","0","1","21","4","7","5","5","0","0","8","2","3","2","1","0","0","9","9","0","4","4","0","12","4","2","3","2","0","0","11","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","1492","2","7","0","9","23","2","4","1","0","2","0","0","10","10","6","4","4","2","0","1","3","0","2","0","0","0","0","0","0","6","0","0","3","2","1","0","0","0","11","4","2","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060459","60459","24","10002","2","349","149","200","151","136","8","44","10","70","69","2","7","1","16","14","16","18","8","12","30","21","23","36","23","8","24","13","22","65","9","9","9","7","4","4","16","6","14","15","12","5","5","6","8","20","327","65","115","69","60","17","1","135","28","46","33","19","9","0","144","136","6","72","68","3","159","50","25","20","9","28","12","156","13","86","25","74","30","25","41","8","11","18","1","12","0","15","47","0","0","74","175","1","0","1","0","14436","52","105","20","177","349","82","46","25","20","4","0","0","11","11","10","1","9","0","1","0","0","7","3","0","0","0","0","0","0","0","0","10","0","0","0","0","5","5","171","6","4","0","0"
